LOT,LOT7,ACTUAL_LOT,WAFER_ID,LAYER,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,CLASS,FINEBIN,WAFER_X_MM,WAFER_Y_MM,IMAGE_COUNT,SUBENTITY,RECIPE,SUBENTITY_END_TIME,INSPECT_TIME,INSPECT_TOOL,PILOT_STATUS,SUM_NCDD,STATUS,BEEP_NCDD,SMP_NCDD
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,470,SMALL_PARTICLE,SMALL_PARTICLE,-25.587578,94.715143,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,471,SMALL_PARTICLE,SMALL_PARTICLE,-26.135779,95.198165,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,472,SMALL_PARTICLE,SMALL_PARTICLE,-26.899257,95.344564,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,475,SMALL_PARTICLE,SMALL_PARTICLE,-22.394305,96.197319,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,476,SMALL_PARTICLE,SMALL_PARTICLE,-38.565096,95.827529,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,477,SMALL_PARTICLE,SMALL_PARTICLE,-42.055625,95.516729,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,478,SMALL_PARTICLE,SMALL_PARTICLE,-41.011061,95.579927,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,479,SMALL_PARTICLE,SMALL_PARTICLE,-52.742612,96.069761,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,480,SMALL_PARTICLE,SMALL_PARTICLE,69.412219,96.153852,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,481,SMALL_PARTICLE,SMALL_PARTICLE,69.393984,96.506986,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,482,SMALL_PARTICLE,SMALL_PARTICLE,33.80875,96.55639,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,483,SMALL_PARTICLE,SMALL_PARTICLE,-23.405966,96.291685,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,487,SMALL_PARTICLE,SMALL_PARTICLE,-23.109386,97.456622,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,488,SMALL_PARTICLE,SMALL_PARTICLE,-22.729331,97.146821,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,489,SMALL_PARTICLE,SMALL_PARTICLE,-18.892687,97.295033,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,490,SMALL_PARTICLE,SMALL_PARTICLE,-30.055072,97.517461,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,491,SMALL_PARTICLE,SMALL_PARTICLE,-57.184863,97.00898,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,493,SMALL_PARTICLE,SMALL_PARTICLE,34.676363,97.28389,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,498,SMALL_PARTICLE,SMALL_PARTICLE,57.394439,97.924039,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,500,SMALL_PARTICLE,SMALL_PARTICLE,-9.429005,97.871898,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,501,SMALL_PARTICLE,SMALL_PARTICLE,-10.046549,97.894236,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,503,SMALL_PARTICLE,SMALL_PARTICLE,-26.700449,98.530586,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,507,SMALL_PARTICLE,SMALL_PARTICLE,-23.825609,99.311568,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,509,SMALL_PARTICLE,SMALL_PARTICLE,-17.528296,100.074569,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,510,SMALL_PARTICLE,SMALL_PARTICLE,-33.398223,100.206753,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,511,SMALL_PARTICLE,SMALL_PARTICLE,-32.873815,100.282039,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,512,SMALL_PARTICLE,SMALL_PARTICLE,-73.266958,100.028902,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,513,SMALL_PARTICLE,SMALL_PARTICLE,-94.05998,100.7009,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,514,SMALL_PARTICLE,SMALL_PARTICLE,27.799548,100.601927,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,517,SMALL_PARTICLE,SMALL_PARTICLE,-19.093157,101.088051,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,518,SMALL_PARTICLE,SMALL_PARTICLE,-73.467115,101.0716,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,520,SMALL_PARTICLE,SMALL_PARTICLE,-35.809801,101.658,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,530,SMALL_PARTICLE,SMALL_PARTICLE,-35.179113,102.851754,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,531,SMALL_PARTICLE,SMALL_PARTICLE,-35.597633,102.694418,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,533,SMALL_PARTICLE,SMALL_PARTICLE,38.103552,103.449507,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,537,SMALL_PARTICLE,SMALL_PARTICLE,30.417371,103.406237,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,541,SMALL_PARTICLE,SMALL_PARTICLE,37.925411,103.839928,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,545,SMALL_PARTICLE,SMALL_PARTICLE,37.349006,105.191612,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,548,SMALL_PARTICLE,SMALL_PARTICLE,75.219289,105.513928,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,555,SMALL_PARTICLE,SMALL_PARTICLE,36.684668,106.538393,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,557,SMALL_PARTICLE,SMALL_PARTICLE,36.82664,106.202977,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,559,SMALL_PARTICLE,SMALL_PARTICLE,28.211795,106.531657,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,562,SMALL_PARTICLE,SMALL_PARTICLE,36.409764,107.382564,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,564,SMALL_PARTICLE,SMALL_PARTICLE,-41.927039,93.960729,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,565,SMALL_PARTICLE,SMALL_PARTICLE,36.340369,107.81862,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,570,SMALL_PARTICLE,SMALL_PARTICLE,-65.502287,108.379919,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,571,SMALL_PARTICLE,SMALL_PARTICLE,51.248701,109.398499,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,574,SMALL_PARTICLE,SMALL_PARTICLE,36.328736,109.28677,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,577,SMALL_PARTICLE,SMALL_PARTICLE,28.997999,109.131663,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,578,SMALL_PARTICLE,SMALL_PARTICLE,20.81846,109.610875,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,582,SMALL_PARTICLE,SMALL_PARTICLE,-70.875337,109.754524,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,583,SMALL_PARTICLE,SMALL_PARTICLE,-70.57522,109.632539,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,584,SMALL_PARTICLE,SMALL_PARTICLE,27.006411,110.004193,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,585,SMALL_PARTICLE,SMALL_PARTICLE,36.504617,110.404876,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,591,SMALL_PARTICLE,SMALL_PARTICLE,5.739999,109.99064,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,595,SMALL_PARTICLE,SMALL_PARTICLE,36.644269,111.066995,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,596,SMALL_PARTICLE,SMALL_PARTICLE,25.707271,110.801173,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,600,SMALL_PARTICLE,SMALL_PARTICLE,30.290734,112.201364,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,603,SMALL_PARTICLE,SMALL_PARTICLE,-23.464814,113.664697,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,613,SMALL_PARTICLE,SMALL_PARTICLE,-21.989481,123.030611,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,616,SMALL_PARTICLE,SMALL_PARTICLE,5.623339,124.489443,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,618,SMALL_PARTICLE,SMALL_PARTICLE,-21.302678,126.049825,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,620,SMALL_PARTICLE,SMALL_PARTICLE,3.919222,127.441559,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,627,SMALL_PARTICLE,SMALL_PARTICLE,8.380513,130.27105,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,629,SMALL_PARTICLE,SMALL_PARTICLE,2.330136,130.933533,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,630,SMALL_PARTICLE,SMALL_PARTICLE,23.748562,131.366067,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,632,SMALL_PARTICLE,SMALL_PARTICLE,27.864929,132.302439,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,633,SMALL_PARTICLE,SMALL_PARTICLE,45.642348,132.540005,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,634,SMALL_PARTICLE,SMALL_PARTICLE,-36.20839,133.080469,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,637,SMALL_PARTICLE,SMALL_PARTICLE,26.609554,133.842641,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,642,SMALL_PARTICLE,SMALL_PARTICLE,-46.421849,134.26342,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,644,SMALL_PARTICLE,SMALL_PARTICLE,28.94141,135.068842,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,650,SMALL_PARTICLE,SMALL_PARTICLE,-95.305882,-23.755593,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,651,SMALL_PARTICLE,SMALL_PARTICLE,6.603405,-25.192194,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,652,SMALL_PARTICLE,SMALL_PARTICLE,-103.471932,-24.656537,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,662,SMALL_PARTICLE,SMALL_PARTICLE,-71.720032,-24.691375,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,663,SMALL_PARTICLE,SMALL_PARTICLE,-120.250215,-25.182337,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,664,SMALL_PARTICLE,SMALL_PARTICLE,-44.768542,-25.838713,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,665,SMALL_PARTICLE,SMALL_PARTICLE,-52.801507,-25.520873,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,666,SMALL_PARTICLE,SMALL_PARTICLE,-87.702386,-25.825894,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,669,SMALL_PARTICLE,SMALL_PARTICLE,-87.296584,-25.582418,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,670,SMALL_PARTICLE,SMALL_PARTICLE,-89.914879,-25.676413,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
D5079790W,D507979,D5079790W,MC1RF404WAA4,8M6CL,7518595,2025-10-19 08:43:59,672,SMALL_PARTICLE,SMALL_PARTICLE,3.143303,-25.960604,4,AME403_PM2,P_78_GABON,2025-10-11 17:50:33,2025-10-19 08:43:59,BPD432,POR+CV,1.032066,HIGHFLIER,0.0,1.032066
